Instance,Trial,Generation,Time,Best,Worst
lse-f-91,1,0,2.604405403137207,24478.0,309000035046.0
lse-f-91,1,1,6.1595048904418945,24478.0,302000033390.0
lse-f-91,1,2,7.367153882980347,24478.0,292000034668.0
lse-f-91,1,3,8.739528179168701,24478.0,287000033762.0
lse-f-91,1,4,10.104513168334961,24478.0,281000033894.0
lse-f-91,1,5,11.378988981246948,24478.0,275000035444.0
lse-f-91,1,6,12.7725670337677,24478.0,271000035230.0
lse-f-91,1,7,14.123016119003296,24478.0,262000034154.0
lse-f-91,1,8,15.423024892807007,24478.0,254000033836.0
lse-f-91,1,9,16.82767105102539,24478.0,206000032030.0
lse-f-91,1,10,18.186910390853882,24478.0,140000028562.0
lse-f-91,1,11,19.45886731147766,24478.0,108000028158.0
lse-f-91,1,12,20.83913540840149,24478.0,96000027398.0
lse-f-91,1,13,22.35375142097473,24478.0,83000027944.0
lse-f-91,1,14,23.83470630645752,24478.0,64000027816.0
lse-f-91,1,15,26.882580757141113,22706.0,303000036422.0
lse-f-91,1,16,28.264518976211548,22706.0,295000034036.0
lse-f-91,1,17,29.577513456344604,22706.0,286000034436.0
lse-f-91,1,18,31.001416444778442,22706.0,277000033944.0
lse-f-91,1,19,32.36911416053772,22706.0,273000035758.0
lse-f-91,1,20,33.70185565948486,22706.0,266000035662.0
lse-f-91,1,21,35.12618708610535,22706.0,262000033070.0
lse-f-91,1,22,36.89053225517273,22706.0,253000032908.0
lse-f-91,1,23,38.36546206474304,22706.0,147000028654.0
lse-f-91,1,24,39.757575035095215,22706.0,104000025508.0
lse-f-91,1,25,41.11970281600952,22706.0,75000027380.0
lse-f-91,1,26,42.604626178741455,22706.0,47000025128.0
lse-f-91,1,27,44.020628929138184,22706.0,4000024450.0
lse-f-91,1,28,45.39137053489685,22706.0,4000024450.0
lse-f-91,1,29,46.6995050907135,22706.0,4000024450.0
lse-f-91,1,30,48.09414982795715,22706.0,3000024446.0
lse-f-91,1,31,49.44241666793823,22706.0,3000024442.0
lse-f-91,1,32,50.83581042289734,22706.0,3000024442.0
lse-f-91,1,33,52.34954333305359,22706.0,30300.0
lse-f-91,1,34,53.75298547744751,22706.0,25606.0
lse-f-91,1,35,55.075066566467285,22706.0,24478.0
lse-f-91,1,36,56.55626130104065,22706.0,24478.0
lse-f-91,1,37,57.819735527038574,22706.0,24478.0
lse-f-91,1,38,59.161661863327026,22706.0,24478.0
lse-f-91,1,39,60.57547330856323,22706.0,24478.0
lse-f-91,1,40,62.01399374008179,22706.0,24478.0
lse-f-91,1,41,63.2288498878479,22706.0,24232.0
lse-f-91,1,42,64.53941941261292,22706.0,24232.0
lse-f-91,1,43,65.99826860427856,22706.0,24232.0
lse-f-91,1,44,67.43261003494263,22706.0,24232.0
lse-f-91,1,45,68.84638905525208,22706.0,24232.0
lse-f-91,1,46,70.19172596931458,22706.0,24232.0
lse-f-91,1,47,71.69003796577454,22706.0,24232.0
lse-f-91,1,48,72.95982122421265,22706.0,24232.0
lse-f-91,1,49,74.23478603363037,22706.0,24232.0
lse-f-91,1,50,75.78027582168579,22706.0,24232.0
lse-f-91,1,51,77.11367058753967,22706.0,24232.0
lse-f-91,1,52,78.46184206008911,22706.0,24232.0
lse-f-91,1,53,79.84082245826721,22706.0,24232.0
lse-f-91,1,54,81.26377773284912,22706.0,24232.0
lse-f-91,1,55,82.82941460609436,22706.0,24232.0
lse-f-91,1,56,84.08511590957642,22706.0,24232.0
lse-f-91,1,57,85.37196516990662,22706.0,24232.0
lse-f-91,1,58,86.83676409721375,22706.0,24232.0
lse-f-91,1,59,88.08484554290771,22706.0,24232.0
lse-f-91,1,60,89.59407615661621,22706.0,24232.0
lse-f-91,1,61,91.05333161354065,22706.0,24232.0
lse-f-91,1,62,92.44187235832214,22706.0,24232.0
lse-f-91,1,63,93.86881804466248,22706.0,24232.0
lse-f-91,1,64,95.3047366142273,22706.0,24232.0
lse-f-91,1,65,96.61368560791016,22706.0,24232.0
lse-f-91,1,66,98.04897952079773,22706.0,24232.0
lse-f-91,1,67,99.55688691139221,22706.0,24232.0
lse-f-91,1,68,100.90280294418335,22706.0,24232.0
lse-f-91,1,69,102.36490201950073,22706.0,24232.0
lse-f-91,1,70,103.71395373344421,22706.0,24232.0
lse-f-91,1,71,105.11347460746765,22706.0,24232.0
lse-f-91,1,72,106.44101142883301,22706.0,24232.0
lse-f-91,1,73,107.72511839866638,22706.0,24232.0
lse-f-91,1,74,109.23832440376282,22706.0,24232.0
lse-f-91,1,75,110.6819007396698,22706.0,24232.0
lse-f-91,1,76,111.93380403518677,22706.0,24232.0
lse-f-91,1,77,113.24789690971375,22706.0,24232.0
lse-f-91,1,78,114.57970786094666,22706.0,24232.0
lse-f-91,1,79,115.92089819908142,22706.0,24232.0
lse-f-91,1,80,117.50313115119934,22700.0,24232.0
lse-f-91,1,81,118.86476707458496,22700.0,24232.0
lse-f-91,1,82,120.19866466522217,22700.0,24232.0
lse-f-91,1,83,121.57951545715332,22700.0,24232.0
lse-f-91,1,84,123.02799844741821,22700.0,24232.0
lse-f-91,1,85,124.48094367980957,22700.0,24232.0
lse-f-91,1,86,125.88581848144531,22700.0,24232.0
lse-f-91,1,87,127.13998365402222,22700.0,24232.0
lse-f-91,1,88,128.57326102256775,22700.0,24232.0
lse-f-91,1,89,129.9771122932434,22700.0,24232.0
lse-f-91,1,90,131.43814492225647,22700.0,24232.0
lse-f-91,1,91,132.8494164943695,22700.0,24232.0
lse-f-91,1,92,134.28652691841125,22700.0,24232.0
lse-f-91,1,93,135.72242498397827,22700.0,24232.0
lse-f-91,1,94,137.04441952705383,22700.0,24232.0
lse-f-91,1,95,138.45356106758118,22700.0,22706.0
lse-f-91,1,96,139.87661123275757,22700.0,22706.0
lse-f-91,1,97,141.27564406394958,22700.0,22706.0
lse-f-91,1,98,147.08300948143005,22700.0,305000034744.0
lse-f-91,1,99,148.39114022254944,22700.0,294000035504.0
lse-f-91,1,100,149.81356191635132,22700.0,285000033576.0
lse-f-91,1,101,151.16937947273254,22700.0,276000033540.0
lse-f-91,1,102,152.5818226337433,22700.0,271000035506.0
lse-f-91,1,103,154.0285677909851,22700.0,266000035026.0
